subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tairona|co_tairona|CoTairo|unknown||Confident|False|True|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Late Woodland I|us_woodland_3|USMisRo|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Middle Woodland|us_woodland_2|USMisMW|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Initial Jomon|jp_jomon_2|JpJomo2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Cahokia - Late Woodland III|us_woodland_5|USMisPa|absent||Inferred|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kansai - Yayoi Period|jp_yayoi|JpYayoi|absent||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Classical Crete|gr_crete_classical|GrCrCls|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kamakura Shogunate|jp_kamakura|JpKamak|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Early Jomon|jp_jomon_3|JpJomo3|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Incipient Jomon|jp_jomon_1|JpJomo1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hellenistic Crete|gr_crete_hellenistic|GrCrHel|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Middle Jomon|jp_jomon_4|JpJomo4|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ashikaga Shogunate|jp_ashikaga|JpAshik|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Japan - Late Jomon|jp_jomon_5|JpJomo5|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Archaic Crete|gr_crete_archaic|GrCrArc|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Nara|jp_nara|JpNara*|absent||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Geometric Crete|gr_crete_geometric|GrCrGeo|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ubaid|iq_ubaid|IqUbaid|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Uruk|iq_uruk|IqUruk*|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Egypt - Late Old Kingdom|eg_old_k_2|EgOldK2|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Egypt - Classic Old Kingdom|eg_old_k_1|EgOldK1|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Neo-Hittite Kingdoms|tr_neo_hittite_k|TrNHitt|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Urartu Kingdom|tr_urartu_k|TrUrart|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Tabal Kingdoms|tr_tabal_k|TrTabal|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Lydia|tr_lydia_k|TrLydia|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ptolemaic Kingdom II|eg_ptolemaic_k_2|EgPtol2|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Icelandic Commonwealth|is_icelandic_commonwealth|IsCommw|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late Shang|cn_late_shang_dyn|CnShang|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Western Zhou|cn_western_zhou_dyn|CnWZhou|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Yemen Hijaz|sa_rashidun_dyn|SaRashd|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Classic Tana|tz_tana|tz_tana|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hausa bakwai|ni_hausa_k|ni_hausa_k|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||La Tene B2-C1|fr_la_tene_b2_c1|FrTeneB|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||La Tene C2-D|fr_la_tene_c2_d|FrTeneC|present||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Early Dynastic|iq_early_dynastic|IqEDyn*|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Akkadian Empire|iq_akkad_emp|IqAkkad|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle Wagadu Empire|mr_wagadu_2|MrWagdM|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Yehuda|il_judea|IlJudea|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Canaan|il_canaan|IlCanaa|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Phoenician Empire|lb_phoenician_emp|LbAcPho|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Igodomingodo|ni_igodomingodo|ni_igodomingodo|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Ọ̀ràézè Ǹrì|ni_nri_k|ni_nri_k|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Aro|ni_aro|ni_aro|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Proto-Yoruboid|ni_proto_yoruboid|ni_proto_yoruboid|unknown||Suspected|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Proto-Yoruba|ni_proto_yoruba|ni_proto_yoruba|unknown||Suspected|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late Formative Yoruba|ni_formative_yoruba|ni_formative_yoruba|unknown||Suspected|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hawaii III|us_hawaii_3|Hawaii3|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hawaii II|us_hawaii_2|Hawaii2|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hawaii I|us_hawaii_1|Hawaii1|A~P||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sabaean Commonwealth|ye_sabaean_commonwealth|YeSabaC|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Himyar I|ye_himyar_1|YeHmyr1|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Axum I|et_aksum_emp_1|EtAksm1|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Kingdom of Norway II|no_norway_k_2|NorKing|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||State of the Teutonic Order|pl_teutonic_order|PlTeuton|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Holy Roman Empire - Fragmented Period|de_empire_3|de_empire_3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Papal States - Early Modern Period II|it_papal_state_4|ItPapM2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Austria - Habsburg Dynasty I|at_habsburg_1|at_habsburg_1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Napoleonic France|fr_france_napoleonic|fr_france_napoleonic|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Poland-Lithuania Kingdom|pl_jagiellonian_dyn|PlPoLit|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Spanish Empire II|es_spanish_emp_2|es_spanish_emp_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Papal States - Renaissance Period|it_papal_state_2|ItPapRn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Hungary Kingdom - Árpád Dynasty|hu_arpad_dyn|hu_arpad_dyn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||French Kingdom - Early Valois|fr_valois_k_1|FrValoE|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Spanish Empire III|es_spanish_emp_3|es_spanish_emp_3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Modern France I|fr_france_modern_1|fr_france_modern_1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Electorate of Bavaria|de_bavaria_1|de_bavaria_1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Austria - Habsburg Dynasty II|at_habsburg_2|at_habsburg_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Plantagenet England|gb_england_plantagenet|gb_england_plantagenet|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||French Kingdom - Late Capetian|fr_capetian_k_2|FrCaptL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Republic of Venice IV|it_venetian_rep_4|ItVenR4|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Norman England|gb_england_norman|gb_england_norman|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Sui Dynasty|cn_sui_dyn|CnSui**|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Egypt - Dynasty I|eg_dynasty_1|EgDyn1*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Papal States - High Medieval Period|it_papal_state_1|ItPapHM|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||French Kingdom - Late Bourbon|fr_bourbon_k_2|FrBurbL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Polish Kingdom - Piast Dynasty|pl_piast_dyn_1|PlPoliK|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||French Kingdom - Late Valois|fr_valois_k_2|FrValoL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Carolingian Empire II|fr_carolingian_emp_2|FrCarlL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Late United Mexican States|mx_mexico_2|mx_mexico_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Middle Merovingian|fr_merovingian_emp_2|FrMervM|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Holy Roman Empire - Hohenstaufen and Welf Dynasties|de_empire_2|de_empire_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||French Kingdom - Early Bourbon|fr_bourbon_k_1|FrBurbE|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||England Tudor-Stuart|gb_tudor_stuart|GBEnglK|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Carolingian Empire I|fr_carolingian_emp_1|FrCarlE|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Republic of Venice III|it_venetian_rep_3|ItVenR3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Enforcement is Targeted|||Interwar Austria|at_interwar_austria|at_interwar_austria|present||Confident|False|False|True|False
